date,store,category,units_sold,revenue,promotion_flag
2022-07-27,Store_C,Apparel,353,6273.49,0
2022-07-27,Store_C,Electronics,591,27455.24,0
2022-07-27,Store_C,Groceries,512,3472.07,0
2022-07-28,Store_A,Apparel,453,8016.12,0
2022-07-28,Store_A,Electronics,589,26588.37,0
2022-07-28,Store_A,Groceries,537,3473.08,0
2022-07-28,Store_B,Apparel,279,4993.13,0
2022-07-28,Store_B,Electronics,503,22149.84,0
2022-07-28,Store_B,Groceries,406,2758.38,0
2022-07-28,Store_C,Apparel,370,6360.72,0
2022-07-28,Store_C,Electronics,548,24294.2,0
2022-07-28,Store_C,Groceries,402,2537.94,0
2022-07-29,Store_A,Apparel,386,6977.49,0
2022-07-29,Store_A,Electronics,598,26339.36,0
2022-07-29,Store_A,Groceries,472,2921.39,0
2022-07-29,Store_B,Apparel,299,5403.34,0
2022-07-29,Store_B,Electronics,404,17607.53,0
2022-07-29,Store_B,Groceries,329,2101.15,0
2022-07-29,Store_C,Apparel,356,6464.16,0
2022-07-29,Store_C,Electronics,540,24843.13,0
2022-07-29,Store_C,Groceries,380,2436.46,0
2022-07-30,Store_A,Apparel,326,6137.22,0
2022-07-30,Store_A,Electronics,497,22348.94,0
2022-07-30,Store_A,Groceries,411,2709.09,0
2022-07-30,Store_B,Apparel,236,4232.21,0
2022-07-30,Store_B,Electronics,386,18189.7,0
2022-07-30,Store_B,Groceries,298,1921.83,0
2022-07-30,Store_C,Apparel,247,4427.89,0
2022-07-30,Store_C,Electronics,437,20210.41,0
2022-07-30,Store_C,Groceries,362,2312.96,0
2022-07-31,Store_A,Apparel,270,4717.12,0
2022-07-31,Store_A,Electronics,464,20462.28,0
2022-07-31,Store_A,Groceries,388,2500.29,0
2022-07-31,Store_B,Apparel,234,4213.22,0
2022-07-31,Store_B,Electronics,322,14804.91,0
2022-07-31,Store_B,Groceries,270,1686.47,0
2022-07-31,Store_C,Apparel,250,4617.32,0
2022-07-31,Store_C,Electronics,395,17777.1,0
2022-07-31,Store_C,Groceries,329,2082.04,0
2022-08-01,Store_A,Apparel,368,6726.56,0
2022-08-01,Store_A,Electronics,593,26941.39,0
2022-08-01,Store_A,Groceries,459,2914.9,0
2022-08-01,Store_B,Apparel,297,5187.47,0
2022-08-01,Store_B,Electronics,387,17996.73,0
2022-08-01,Store_B,Groceries,356,2255.58,0
2022-08-01,Store_C,Apparel,303,5293.86,0
2022-08-01,Store_C,Electronics,557,25774.87,0
2022-08-01,Store_C,Groceries,418,2850.99,0
2022-08-02,Store_A,Apparel,416,7146.1,0
2022-08-02,Store_A,Electronics,692,30933.99,0
2022-08-02,Store_A,Groceries,551,3476.5,0
2022-08-02,Store_B,Apparel,320,5992.56,0
2022-08-02,Store_B,Electronics,504,21575.79,0
2022-08-02,Store_B,Groceries,426,2874.89,0
2022-08-02,Store_C,Apparel,393,7029.3,0
2022-08-02,Store_C,Electronics,668,29509.61,0
2022-08-02,Store_C,Groceries,514,3303.32,0
2022-08-03,Store_A,Apparel,449,7731.58,0
2022-08-03,Store_A,Electronics,639,27790.0,0
2022-08-03,Store_A,Groceries,567,3742.27,0
2022-08-03,Store_B,Apparel,323,5961.99,0
2022-08-03,Store_B,Electronics,492,21817.78,0
2022-08-03,Store_B,Groceries,414,2653.55,0
2022-08-03,Store_C,Apparel,384,6691.33,0
2022-08-03,Store_C,Electronics,608,27404.21,0
2022-08-03,Store_C,Groceries,504,3420.31,0
2022-08-04,Store_A,Apparel,381,6893.54,0
2022-08-04,Store_A,Electronics,694,30032.59,0
2022-08-04,Store_A,Groceries,546,3519.27,0
2022-08-04,Store_B,Apparel,295,5406.1,0
2022-08-04,Store_B,Electronics,492,22677.6,0
2022-08-04,Store_B,Groceries,324,2131.39,0
2022-08-04,Store_C,Apparel,381,6936.17,0
2022-08-04,Store_C,Electronics,490,22461.36,0
2022-08-04,Store_C,Groceries,419,2693.67,0
2022-08-05,Store_A,Apparel,368,6362.31,0
2022-08-05,Store_A,Electronics,562,25408.09,0
2022-08-05,Store_A,Groceries,485,3051.51,0
2022-08-05,Store_B,Apparel,269,5059.85,0
2022-08-05,Store_B,Electronics,455,19610.92,0
2022-08-05,Store_B,Groceries,376,2484.56,0
2022-08-05,Store_C,Apparel,313,5830.08,0
2022-08-05,Store_C,Electronics,436,18968.76,0
2022-08-05,Store_C,Groceries,402,2535.68,0
2022-08-06,Store_A,Apparel,312,5347.75,0
2022-08-06,Store_A,Electronics,523,24482.08,0
2022-08-06,Store_A,Groceries,405,2682.28,0
2022-08-06,Store_B,Apparel,202,3557.61,0
2022-08-06,Store_B,Electronics,401,18166.51,1
2022-08-06,Store_B,Groceries,429,2867.09,1
2022-08-06,Store_C,Apparel,249,4600.97,0
2022-08-06,Store_C,Electronics,441,19395.75,0
2022-08-06,Store_C,Groceries,376,2350.93,0
2022-08-07,Store_A,Apparel,299,5205.21,0
2022-08-07,Store_A,Electronics,543,24053.71,0
2022-08-07,Store_A,Groceries,335,2191.67,0
2022-08-07,Store_B,Apparel,234,4035.58,0
2022-08-07,Store_B,Electronics,316,14119.14,0
2022-08-07,Store_B,Groceries,250,1573.46,0
2022-08-07,Store_C,Apparel,243,4568.29,0
2022-08-07,Store_C,Electronics,419,19141.67,0
2022-08-07,Store_C,Groceries,371,2497.24,0
2022-08-08,Store_A,Apparel,326,5906.05,0
2022-08-08,Store_A,Electronics,550,25326.68,0
2022-08-08,Store_A,Groceries,443,2982.78,0
2022-08-08,Store_B,Apparel,266,4944.16,0
2022-08-08,Store_B,Electronics,373,15975.32,0
2022-08-08,Store_B,Groceries,333,2122.25,0
2022-08-08,Store_C,Apparel,303,5711.28,0
2022-08-08,Store_C,Electronics,498,22758.16,0
2022-08-08,Store_C,Groceries,495,3066.95,1
2022-08-09,Store_A,Apparel,394,7236.21,0
2022-08-09,Store_A,Electronics,576,26331.25,0
2022-08-09,Store_A,Groceries,577,3607.03,0
2022-08-09,Store_B,Apparel,417,7880.11,1
2022-08-09,Store_B,Electronics,480,21029.71,0
2022-08-09,Store_B,Groceries,345,2230.91,0
2022-08-09,Store_C,Apparel,385,7118.52,0
2022-08-09,Store_C,Electronics,588,26442.28,0
2022-08-09,Store_C,Groceries,476,3237.68,0
2022-08-10,Store_A,Apparel,466,8138.44,0
2022-08-10,Store_A,Electronics,712,33422.7,0
2022-08-10,Store_A,Groceries,565,3777.41,0
2022-08-10,Store_B,Apparel,277,5025.11,0
2022-08-10,Store_B,Electronics,531,23380.76,0
2022-08-10,Store_B,Groceries,430,2757.22,0
2022-08-10,Store_C,Apparel,375,6606.09,0
2022-08-10,Store_C,Electronics,579,26825.15,0
2022-08-10,Store_C,Groceries,500,3223.41,0
2022-08-11,Store_A,Apparel,381,6973.39,0
2022-08-11,Store_A,Electronics,695,32278.87,0
2022-08-11,Store_A,Groceries,524,3465.1,0
2022-08-11,Store_B,Apparel,241,4146.61,0
2022-08-11,Store_B,Electronics,449,19420.76,0
2022-08-11,Store_B,Groceries,319,2173.63,0
2022-08-11,Store_C,Apparel,352,6158.12,0
2022-08-11,Store_C,Electronics,570,25603.97,0
2022-08-11,Store_C,Groceries,424,2686.38,0
2022-08-12,Store_A,Apparel,400,6971.38,0
2022-08-12,Store_A,Electronics,677,30667.91,0
2022-08-12,Store_A,Groceries,519,3243.62,0
2022-08-12,Store_B,Apparel,280,5181.36,0
2022-08-12,Store_B,Electronics,404,18419.13,0
2022-08-12,Store_B,Groceries,323,2169.82,0
2022-08-12,Store_C,Apparel,298,5335.87,0
2022-08-12,Store_C,Electronics,562,26254.36,0
2022-08-12,Store_C,Groceries,422,2775.22,0
2022-08-13,Store_A,Apparel,320,5825.35,0
2022-08-13,Store_A,Electronics,460,21025.05,0
2022-08-13,Store_A,Groceries,419,2776.56,0
2022-08-13,Store_B,Apparel,215,3705.04,0
2022-08-13,Store_B,Electronics,389,17054.07,0
2022-08-13,Store_B,Groceries,282,1829.28,0
2022-08-13,Store_C,Apparel,261,4930.03,0
2022-08-13,Store_C,Electronics,359,16536.1,0
2022-08-13,Store_C,Groceries,353,2210.27,0
2022-08-14,Store_A,Apparel,370,6601.37,1
2022-08-14,Store_A,Electronics,481,22507.31,0
2022-08-14,Store_A,Groceries,363,2345.71,0
2022-08-14,Store_B,Apparel,201,3632.48,0
2022-08-14,Store_B,Electronics,276,12143.8,0
2022-08-14,Store_B,Groceries,274,1848.55,0
2022-08-14,Store_C,Apparel,233,4157.37,0
2022-08-14,Store_C,Electronics,390,17224.79,0
2022-08-14,Store_C,Groceries,312,1941.23,0
2022-08-15,Store_A,Apparel,396,7237.63,0
2022-08-15,Store_A,Electronics,814,36261.94,1
2022-08-15,Store_A,Groceries,430,2919.37,0
2022-08-15,Store_B,Apparel,266,4681.48,0
2022-08-15,Store_B,Electronics,443,20728.89,0
2022-08-15,Store_B,Groceries,320,2048.31,0
2022-08-15,Store_C,Apparel,287,5010.54,0
2022-08-15,Store_C,Electronics,453,20171.48,0
2022-08-15,Store_C,Groceries,369,2477.12,0
2022-08-16,Store_A,Apparel,420,7934.26,0
2022-08-16,Store_A,Electronics,681,30114.21,0
2022-08-16,Store_A,Groceries,437,2738.7,0
2022-08-16,Store_B,Apparel,295,5530.38,0
2022-08-16,Store_B,Electronics,468,20990.76,0
2022-08-16,Store_B,Groceries,395,2640.89,0
2022-08-16,Store_C,Apparel,552,10377.5,1
2022-08-16,Store_C,Electronics,519,23746.63,0
2022-08-16,Store_C,Groceries,402,2593.32,0
2022-08-17,Store_A,Apparel,428,8041.29,0
2022-08-17,Store_A,Electronics,844,36122.06,0
2022-08-17,Store_A,Groceries,546,3599.69,0
2022-08-17,Store_B,Apparel,330,5911.09,0
2022-08-17,Store_B,Electronics,502,22346.32,0
2022-08-17,Store_B,Groceries,392,2477.59,0
2022-08-17,Store_C,Apparel,359,6388.28,0
2022-08-17,Store_C,Electronics,554,25913.37,0
2022-08-17,Store_C,Groceries,631,4108.99,1
2022-08-18,Store_A,Apparel,420,7185.24,0
2022-08-18,Store_A,Electronics,566,26301.73,0
2022-08-18,Store_A,Groceries,480,3083.18,0
2022-08-18,Store_B,Apparel,284,5315.69,0
2022-08-18,Store_B,Electronics,432,19875.21,0
2022-08-18,Store_B,Groceries,348,2323.6,0
2022-08-18,Store_C,Apparel,327,5998.36,0
2022-08-18,Store_C,Electronics,775,33754.5,1
2022-08-18,Store_C,Groceries,421,2648.03,0
2022-08-19,Store_A,Apparel,379,7084.95,0
2022-08-19,Store_A,Electronics,594,27534.52,0
2022-08-19,Store_A,Groceries,465,3160.57,0
2022-08-19,Store_B,Apparel,259,4568.33,0
2022-08-19,Store_B,Electronics,458,21454.21,0
2022-08-19,Store_B,Groceries,324,2096.83,0
2022-08-19,Store_C,Apparel,332,6148.2,0
2022-08-19,Store_C,Electronics,507,22848.45,0
2022-08-19,Store_C,Groceries,363,2256.02,0
2022-08-20,Store_A,Apparel,305,5252.0,0
2022-08-20,Store_A,Electronics,510,22042.22,0
2022-08-20,Store_A,Groceries,379,2421.61,0
2022-08-20,Store_B,Apparel,196,3488.26,0
2022-08-20,Store_B,Electronics,474,20316.9,1
2022-08-20,Store_B,Groceries,269,1679.87,0
2022-08-20,Store_C,Apparel,276,5138.48,0
2022-08-20,Store_C,Electronics,460,19910.88,0
2022-08-20,Store_C,Groceries,298,1911.39,0
2022-08-21,Store_A,Apparel,313,5889.25,0
2022-08-21,Store_A,Electronics,491,22264.82,0
2022-08-21,Store_A,Groceries,346,2352.95,0
2022-08-21,Store_B,Apparel,192,3610.52,0
2022-08-21,Store_B,Electronics,323,14459.77,0
2022-08-21,Store_B,Groceries,222,1410.28,0
2022-08-21,Store_C,Apparel,270,5016.14,0
2022-08-21,Store_C,Electronics,385,16942.91,0
2022-08-21,Store_C,Groceries,313,2035.75,0
2022-08-22,Store_A,Apparel,349,6144.94,0
2022-08-22,Store_A,Electronics,569,25512.78,0
2022-08-22,Store_A,Groceries,384,2596.21,0
2022-08-22,Store_B,Apparel,263,4592.6,0
2022-08-22,Store_B,Electronics,415,18881.88,0
2022-08-22,Store_B,Groceries,295,1898.76,0
2022-08-22,Store_C,Apparel,310,5767.63,0
2022-08-22,Store_C,Electronics,419,19205.67,0
2022-08-22,Store_C,Groceries,329,2195.26,0
2022-08-23,Store_A,Apparel,423,7524.18,0
2022-08-23,Store_A,Electronics,689,29822.81,0
2022-08-23,Store_A,Groceries,488,3099.17,0
2022-08-23,Store_B,Apparel,287,5206.55,0
2022-08-23,Store_B,Electronics,424,18733.82,0
2022-08-23,Store_B,Groceries,378,2518.25,0
2022-08-23,Store_C,Apparel,343,6277.51,0
2022-08-23,Store_C,Electronics,560,24135.89,0
2022-08-23,Store_C,Groceries,452,2938.31,0
2022-08-24,Store_A,Apparel,439,7579.31,0
2022-08-24,Store_A,Electronics,680,32070.54,0
2022-08-24,Store_A,Groceries,561,3757.19,0
2022-08-24,Store_B,Apparel,339,6033.97,0
2022-08-24,Store_B,Electronics,464,21448.79,0
2022-08-24,Store_B,Groceries,379,2358.3,0
2022-08-24,Store_C,Apparel,425,7576.43,0
2022-08-24,Store_C,Electronics,534,24420.15,0
2022-08-24,Store_C,Groceries,486,3248.24,0
2022-08-25,Store_A,Apparel,364,6297.96,0
2022-08-25,Store_A,Electronics,634,27716.03,0
2022-08-25,Store_A,Groceries,541,3690.78,0
2022-08-25,Store_B,Apparel,324,5991.89,0
2022-08-25,Store_B,Electronics,436,20545.04,0
2022-08-25,Store_B,Groceries,339,2238.66,0
2022-08-25,Store_C,Apparel,344,6295.58,0
2022-08-25,Store_C,Electronics,481,22512.56,0
2022-08-25,Store_C,Groceries,424,2650.01,0
2022-08-26,Store_A,Apparel,361,6645.34,0
2022-08-26,Store_A,Electronics,560,24109.43,0
2022-08-26,Store_A,Groceries,442,2801.94,0
2022-08-26,Store_B,Apparel,268,4645.17,0
2022-08-26,Store_B,Electronics,381,17905.26,0
2022-08-26,Store_B,Groceries,309,2051.89,0
2022-08-26,Store_C,Apparel,301,5600.44,0
2022-08-26,Store_C,Electronics,505,23791.64,0
2022-08-26,Store_C,Groceries,366,2275.27,0
2022-08-27,Store_A,Apparel,334,6279.13,0
2022-08-27,Store_A,Electronics,507,23031.39,0
2022-08-27,Store_A,Groceries,386,2493.14,0
2022-08-27,Store_B,Apparel,240,4292.88,0
2022-08-27,Store_B,Electronics,325,14282.75,0
2022-08-27,Store_B,Groceries,252,1663.21,0
2022-08-27,Store_C,Apparel,259,4592.37,0
2022-08-27,Store_C,Electronics,416,18189.54,0
2022-08-27,Store_C,Groceries,291,1826.97,0
2022-08-28,Store_A,Apparel,290,5277.81,0
2022-08-28,Store_A,Electronics,437,20134.73,0
2022-08-28,Store_A,Groceries,371,2416.37,0
2022-08-28,Store_B,Apparel,211,3873.55,0
2022-08-28,Store_B,Electronics,310,13568.24,0
2022-08-28,Store_B,Groceries,239,1594.0,0
2022-08-28,Store_C,Apparel,241,4249.73,0
2022-08-28,Store_C,Electronics,394,18171.3,0
2022-08-28,Store_C,Groceries,306,2043.1,0
2022-08-29,Store_A,Apparel,349,6417.6,0
2022-08-29,Store_A,Electronics,571,24493.61,0
2022-08-29,Store_A,Groceries,407,2591.25,0
2022-08-29,Store_B,Apparel,239,4262.0,0
2022-08-29,Store_B,Electronics,412,19388.19,0
2022-08-29,Store_B,Groceries,300,1887.24,0
2022-08-29,Store_C,Apparel,290,5138.42,0
2022-08-29,Store_C,Electronics,458,21488.75,0
2022-08-29,Store_C,Groceries,396,2640.75,0
2022-08-30,Store_A,Apparel,411,7591.81,0
2022-08-30,Store_A,Electronics,930,42514.23,1
2022-08-30,Store_A,Groceries,528,3265.64,0
2022-08-30,Store_B,Apparel,398,6847.73,1
2022-08-30,Store_B,Electronics,459,20569.55,0
2022-08-30,Store_B,Groceries,366,2399.72,0
2022-08-30,Store_C,Apparel,318,5753.35,0
2022-08-30,Store_C,Electronics,592,25551.41,0
2022-08-30,Store_C,Groceries,418,2619.56,0
2022-08-31,Store_A,Apparel,442,7767.3,0
2022-08-31,Store_A,Electronics,743,33542.97,0
2022-08-31,Store_A,Groceries,507,3203.27,0
2022-08-31,Store_B,Apparel,352,6465.96,0
2022-08-31,Store_B,Electronics,525,22935.85,0
2022-08-31,Store_B,Groceries,391,2653.62,0
2022-08-31,Store_C,Apparel,407,6998.12,0
2022-08-31,Store_C,Electronics,565,25206.41,0
2022-08-31,Store_C,Groceries,468,2899.33,0
2022-09-01,Store_A,Apparel,404,6941.29,0
2022-09-01,Store_A,Electronics,611,26404.18,0
2022-09-01,Store_A,Groceries,504,3204.56,0
2022-09-01,Store_B,Apparel,264,4753.52,0
2022-09-01,Store_B,Electronics,404,18556.32,0
2022-09-01,Store_B,Groceries,334,2195.05,0
2022-09-01,Store_C,Apparel,325,6013.2,0
2022-09-01,Store_C,Electronics,558,26163.14,0
2022-09-01,Store_C,Groceries,447,2959.33,0
2022-09-02,Store_A,Apparel,370,6328.25,0
2022-09-02,Store_A,Electronics,496,21589.07,0
2022-09-02,Store_A,Groceries,444,2869.72,0
2022-09-02,Store_B,Apparel,235,4023.28,0
2022-09-02,Store_B,Electronics,366,16114.94,0
2022-09-02,Store_B,Groceries,290,1905.99,0
2022-09-02,Store_C,Apparel,304,5274.38,0
2022-09-02,Store_C,Electronics,489,21350.98,0
2022-09-02,Store_C,Groceries,380,2557.75,0
2022-09-03,Store_A,Apparel,293,5195.23,0
2022-09-03,Store_A,Electronics,521,23604.37,0
2022-09-03,Store_A,Groceries,380,2388.76,0
2022-09-03,Store_B,Apparel,197,3585.95,0
2022-09-03,Store_B,Electronics,559,24569.51,1
2022-09-03,Store_B,Groceries,239,1590.23,0
2022-09-03,Store_C,Apparel,291,5045.68,0
2022-09-03,Store_C,Electronics,399,18733.82,0
2022-09-03,Store_C,Groceries,306,2039.54,0
2022-09-04,Store_A,Apparel,284,4979.84,0
2022-09-04,Store_A,Electronics,414,18250.61,0
2022-09-04,Store_A,Groceries,324,2184.61,0
2022-09-04,Store_B,Apparel,195,3657.38,0
2022-09-04,Store_B,Electronics,299,13965.28,0
2022-09-04,Store_B,Groceries,289,1847.17,0
2022-09-04,Store_C,Apparel,224,3910.1,0
2022-09-04,Store_C,Electronics,379,17101.38,0
2022-09-04,Store_C,Groceries,312,1967.73,0
2022-09-05,Store_A,Apparel,356,6127.53,0
2022-09-05,Store_A,Electronics,743,34900.51,1
2022-09-05,Store_A,Groceries,447,2965.04,0
2022-09-05,Store_B,Apparel,228,3944.37,0
2022-09-05,Store_B,Electronics,353,15348.85,0
2022-09-05,Store_B,Groceries,279,1849.86,0
2022-09-05,Store_C,Apparel,305,5532.23,0
2022-09-05,Store_C,Electronics,463,20001.38,0
2022-09-05,Store_C,Groceries,342,2241.62,0
2022-09-06,Store_A,Apparel,382,6655.64,0
2022-09-06,Store_A,Electronics,893,41465.86,1
2022-09-06,Store_A,Groceries,583,3632.31,0
2022-09-06,Store_B,Apparel,445,8082.63,1
2022-09-06,Store_B,Electronics,408,17560.23,0
2022-09-06,Store_B,Groceries,349,2362.92,0
2022-09-06,Store_C,Apparel,329,5795.01,0
2022-09-06,Store_C,Electronics,615,27536.29,0
2022-09-06,Store_C,Groceries,391,2606.91,0
2022-09-07,Store_A,Apparel,432,7484.01,0
2022-09-07,Store_A,Electronics,746,35193.34,0
2022-09-07,Store_A,Groceries,491,3239.4,0
2022-09-07,Store_B,Apparel,309,5689.19,0
2022-09-07,Store_B,Electronics,519,22815.93,0
2022-09-07,Store_B,Groceries,389,2404.83,0
2022-09-07,Store_C,Apparel,370,6572.15,0
2022-09-07,Store_C,Electronics,585,25867.63,0
2022-09-07,Store_C,Groceries,472,2993.09,0
2022-09-08,Store_A,Apparel,322,6036.46,0
2022-09-08,Store_A,Electronics,515,22618.04,0
2022-09-08,Store_A,Groceries,459,3029.34,0
2022-09-08,Store_B,Apparel,391,6735.91,1
2022-09-08,Store_B,Electronics,419,19056.65,0
2022-09-08,Store_B,Groceries,343,2312.02,0
2022-09-08,Store_C,Apparel,326,6121.29,0
2022-09-08,Store_C,Electronics,511,22494.18,0
2022-09-08,Store_C,Groceries,386,2515.96,0
2022-09-09,Store_A,Apparel,362,6281.6,0
2022-09-09,Store_A,Electronics,682,32131.58,0
2022-09-09,Store_A,Groceries,441,2997.28,0
2022-09-09,Store_B,Apparel,245,4199.47,0
2022-09-09,Store_B,Electronics,389,16845.22,0
2022-09-09,Store_B,Groceries,320,2021.47,0
2022-09-09,Store_C,Apparel,314,5848.24,0
2022-09-09,Store_C,Electronics,465,21011.79,0
2022-09-09,Store_C,Groceries,359,2290.2,0
2022-09-10,Store_A,Apparel,311,5619.08,0
2022-09-10,Store_A,Electronics,509,22747.49,0
2022-09-10,Store_A,Groceries,388,2396.66,0
2022-09-10,Store_B,Apparel,195,3497.43,0
2022-09-10,Store_B,Electronics,332,14897.56,0
2022-09-10,Store_B,Groceries,358,2316.74,1
2022-09-10,Store_C,Apparel,273,5087.07,0
2022-09-10,Store_C,Electronics,424,19048.69,0
2022-09-10,Store_C,Groceries,298,1883.84,0
2022-09-11,Store_A,Apparel,289,5250.43,0
2022-09-11,Store_A,Electronics,445,19719.66,0
2022-09-11,Store_A,Groceries,326,2065.59,0
2022-09-11,Store_B,Apparel,178,3297.3,0
2022-09-11,Store_B,Electronics,332,15130.24,0
2022-09-11,Store_B,Groceries,246,1655.34,0
2022-09-11,Store_C,Apparel,223,4045.17,0
2022-09-11,Store_C,Electronics,388,17428.51,0
2022-09-11,Store_C,Groceries,278,1891.85,0
2022-09-12,Store_A,Apparel,331,5983.91,0
2022-09-12,Store_A,Electronics,541,23250.33,0
2022-09-12,Store_A,Groceries,338,2290.99,0
2022-09-12,Store_B,Apparel,228,3964.76,0
2022-09-12,Store_B,Electronics,380,17696.34,0
2022-09-12,Store_B,Groceries,301,2019.87,0
2022-09-12,Store_C,Apparel,317,5915.11,0
2022-09-12,Store_C,Electronics,450,19415.99,0
2022-09-12,Store_C,Groceries,495,3350.25,1
2022-09-13,Store_A,Apparel,416,7187.77,0
2022-09-13,Store_A,Electronics,662,28457.69,0
2022-09-13,Store_A,Groceries,551,3736.27,0
2022-09-13,Store_B,Apparel,298,5544.57,0
2022-09-13,Store_B,Electronics,536,23468.45,0
2022-09-13,Store_B,Groceries,351,2370.92,0
2022-09-13,Store_C,Apparel,381,7049.04,0
2022-09-13,Store_C,Electronics,504,23365.66,0
2022-09-13,Store_C,Groceries,476,3077.19,0
2022-09-14,Store_A,Apparel,465,8218.33,0
2022-09-14,Store_A,Electronics,699,32058.97,0
2022-09-14,Store_A,Groceries,806,5354.57,1
2022-09-14,Store_B,Apparel,313,5722.22,0
2022-09-14,Store_B,Electronics,483,22424.75,0
2022-09-14,Store_B,Groceries,379,2572.0,0
2022-09-14,Store_C,Apparel,352,6623.17,0
2022-09-14,Store_C,Electronics,534,23985.4,0
2022-09-14,Store_C,Groceries,499,3125.69,0
2022-09-15,Store_A,Apparel,414,7117.61,0
2022-09-15,Store_A,Electronics,627,28096.3,0
2022-09-15,Store_A,Groceries,409,2729.15,0
2022-09-15,Store_B,Apparel,280,4955.42,0
2022-09-15,Store_B,Electronics,457,20019.83,0
2022-09-15,Store_B,Groceries,356,2301.77,0
2022-09-15,Store_C,Apparel,476,8194.75,1
2022-09-15,Store_C,Electronics,501,23268.48,0
2022-09-15,Store_C,Groceries,424,2818.81,0
2022-09-16,Store_A,Apparel,347,6180.84,0
2022-09-16,Store_A,Electronics,576,25211.14,0
2022-09-16,Store_A,Groceries,412,2568.6,0
2022-09-16,Store_B,Apparel,286,5156.15,1
2022-09-16,Store_B,Electronics,415,19005.11,0
2022-09-16,Store_B,Groceries,306,2020.1,0
2022-09-16,Store_C,Apparel,285,4888.24,0
2022-09-16,Store_C,Electronics,513,23834.33,0
2022-09-16,Store_C,Groceries,376,2384.29,0
2022-09-17,Store_A,Apparel,298,5196.96,0
2022-09-17,Store_A,Electronics,473,21527.59,0
2022-09-17,Store_A,Groceries,405,2636.15,0
2022-09-17,Store_B,Apparel,211,3974.83,0
2022-09-17,Store_B,Electronics,333,14881.11,0
2022-09-17,Store_B,Groceries,381,2449.38,1
2022-09-17,Store_C,Apparel,245,4266.69,0
2022-09-17,Store_C,Electronics,390,17229.07,0
2022-09-17,Store_C,Groceries,278,1747.1,0
2022-09-18,Store_A,Apparel,294,5324.62,0
2022-09-18,Store_A,Electronics,428,18784.0,0
2022-09-18,Store_A,Groceries,371,2346.77,0
2022-09-18,Store_B,Apparel,181,3165.62,0
2022-09-18,Store_B,Electronics,295,12763.49,0
2022-09-18,Store_B,Groceries,258,1651.97,0
2022-09-18,Store_C,Apparel,212,3979.74,0
2022-09-18,Store_C,Electronics,352,15054.88,0
2022-09-18,Store_C,Groceries,282,1811.28,0
2022-09-19,Store_A,Apparel,303,5559.16,0
2022-09-19,Store_A,Electronics,708,32107.33,1
2022-09-19,Store_A,Groceries,446,2806.59,0
2022-09-19,Store_B,Apparel,249,4481.79,0
2022-09-19,Store_B,Electronics,392,18017.96,0
2022-09-19,Store_B,Groceries,318,2052.86,0
2022-09-19,Store_C,Apparel,303,5511.58,0
2022-09-19,Store_C,Electronics,400,18740.24,0
2022-09-19,Store_C,Groceries,408,2659.92,0
2022-09-20,Store_A,Apparel,395,7132.84,0
2022-09-20,Store_A,Electronics,636,28217.06,0
2022-09-20,Store_A,Groceries,494,3310.64,0
2022-09-20,Store_B,Apparel,299,5449.0,0
2022-09-20,Store_B,Electronics,474,20727.99,0
2022-09-20,Store_B,Groceries,396,2636.57,0
2022-09-20,Store_C,Apparel,413,7379.07,1
2022-09-20,Store_C,Electronics,602,27796.22,0
2022-09-20,Store_C,Groceries,411,2563.96,0
2022-09-21,Store_A,Apparel,460,8225.55,0
2022-09-21,Store_A,Electronics,723,33587.68,0
2022-09-21,Store_A,Groceries,523,3275.43,0
2022-09-21,Store_B,Apparel,276,4788.17,0
2022-09-21,Store_B,Electronics,456,19856.43,0
2022-09-21,Store_B,Groceries,325,2112.8,0
